LocationType,Location,Age group,TimeFrame,DataFormat,Data
City,District of Columbia,16 to 24,2014,Percent,0.14
State,Delaware,16 to 19,2014,Percent,0.05
State,Delaware,20 to 24,2014,Percent,0.17
State,Delaware,16 to 24,2014,Percent,0.12
State,Connecticut,16 to 24,2014,Percent,0.1
State,Connecticut,16 to 19,2014,Percent,0.05
State,Connecticut,20 to 24,2014,Percent,0.14
State,Colorado,16 to 24,2014,Percent,0.11
State,Colorado,16 to 19,2014,Percent,0.06
State,Colorado,20 to 24,2014,Percent,0.14
State,California,16 to 19,2014,Percent,0.07
State,California,20 to 24,2014,Percent,0.18
State,California,16 to 24,2014,Percent,0.13
State,Arkansas,20 to 24,2014,Percent,0.21
State,Arkansas,16 to 19,2014,Percent,0.08
State,Arkansas,16 to 24,2014,Percent,0.15
State,Arizona,16 to 19,2014,Percent,0.08
State,Arizona,16 to 24,2014,Percent,0.15
State,Arizona,20 to 24,2014,Percent,0.2
State,Alaska,16 to 24,2014,Percent,0.15
State,Alaska,20 to 24,2014,Percent,0.17
State,Alaska,16 to 19,2014,Percent,0.11
State,Alabama,20 to 24,2014,Percent,0.23
State,Alabama,16 to 24,2014,Percent,0.17
Nation,United States,16 to 24,2014,Percent,0.13
Nation,United States,20 to 24,2014,Percent,0.17
State,Alabama,16 to 19,2014,Percent,0.1
Nation,United States,20 to 24,2016,Percent,0.15
Nation,United States,16 to 24,2016,Percent,0.12
Nation,United States,16 to 19,2016,Percent,0.07
State,Alabama,20 to 24,2016,Percent,0.19
State,Alabama,16 to 24,2016,Percent,0.14
State,Alabama,16 to 19,2016,Percent,0.09
State,Alaska,20 to 24,2016,Percent,0.22
State,Alaska,16 to 24,2016,Percent,0.17
State,Alaska,16 to 19,2016,Percent,0.11
State,Arizona,20 to 24,2016,Percent,0.17
State,Arizona,16 to 24,2016,Percent,0.13
State,Arizona,16 to 19,2016,Percent,0.09
State,Arkansas,20 to 24,2016,Percent,0.2
State,Arkansas,16 to 24,2016,Percent,0.15
State,Arkansas,16 to 19,2016,Percent,0.1
State,California,20 to 24,2016,Percent,0.15
State,California,16 to 24,2016,Percent,0.11
State,California,16 to 19,2016,Percent,0.06
State,Colorado,20 to 24,2016,Percent,0.13
State,Colorado,16 to 24,2016,Percent,0.1
State,Colorado,16 to 19,2016,Percent,0.07
State,Connecticut,20 to 24,2016,Percent,0.11
State,Connecticut,16 to 24,2016,Percent,0.09
State,Connecticut,16 to 19,2016,Percent,0.05
State,Delaware,20 to 24,2016,Percent,0.2
State,Delaware,16 to 24,2016,Percent,0.14
State,Delaware,16 to 19,2016,Percent,0.07
City,District of Columbia,20 to 24,2016,Percent,0.17
City,District of Columbia,16 to 24,2016,Percent,0.14
City,District of Columbia,16 to 19,2016,Percent,0.09
State,Florida,20 to 24,2016,Percent,0.15
State,Florida,16 to 24,2016,Percent,0.12
State,Florida,16 to 19,2016,Percent,0.07
State,Georgia,20 to 24,2016,Percent,0.17
State,Georgia,16 to 24,2016,Percent,0.13
State,Georgia,16 to 19,2016,Percent,0.08
State,Hawaii,20 to 24,2016,Percent,0.13
State,Hawaii,16 to 24,2016,Percent,0.11
State,Hawaii,16 to 19,2016,Percent,0.08
State,Idaho,20 to 24,2016,Percent,0.16
State,Idaho,16 to 24,2016,Percent,0.12
State,Idaho,16 to 19,2016,Percent,0.07
State,Indiana,20 to 24,2016,Percent,0.14
State,Indiana,16 to 24,2016,Percent,0.11
State,Indiana,16 to 19,2016,Percent,0.07
State,Illinois,20 to 24,2016,Percent,0.14
State,Illinois,16 to 24,2016,Percent,0.11
State,Illinois,16 to 19,2016,Percent,0.07
State,Iowa,20 to 24,2016,Percent,0.09
State,Iowa,16 to 24,2016,Percent,0.07
State,Iowa,16 to 19,2016,Percent,0.04
State,Kansas,20 to 24,2016,Percent,0.12
State,Kansas,16 to 24,2016,Percent,0.1
State,Kansas,16 to 19,2016,Percent,0.06
State,Kentucky,20 to 24,2016,Percent,0.18
State,Kentucky,16 to 24,2016,Percent,0.14
State,Kentucky,16 to 19,2016,Percent,0.08
State,Louisiana,20 to 24,2016,Percent,0.21
State,Louisiana,16 to 24,2016,Percent,0.17
State,Louisiana,16 to 19,2016,Percent,0.11
State,Maine,20 to 24,2016,Percent,0.14
State,Maine,16 to 24,2016,Percent,0.1
State,Maine,16 to 19,2016,Percent,0.06
State,Maryland,20 to 24,2016,Percent,0.15
State,Maryland,16 to 24,2016,Percent,0.11
State,Maryland,16 to 19,2016,Percent,0.06
State,Massachusetts,20 to 24,2016,Percent,0.1
State,Massachusetts,16 to 24,2016,Percent,0.07
State,Massachusetts,16 to 19,2016,Percent,0.04
State,Michigan,20 to 24,2016,Percent,0.15
State,Michigan,16 to 24,2016,Percent,0.12
State,Michigan,16 to 19,2016,Percent,0.07
State,Minnesota,20 to 24,2016,Percent,0.09
State,Minnesota,16 to 24,2016,Percent,0.07
State,Minnesota,16 to 19,2016,Percent,0.05
State,Mississippi,20 to 24,2016,Percent,0.21
State,Mississippi,16 to 24,2016,Percent,0.15
State,Mississippi,16 to 19,2016,Percent,0.09
State,Missouri,20 to 24,2016,Percent,0.15
State,Missouri,16 to 24,2016,Percent,0.11
State,Missouri,16 to 19,2016,Percent,0.05
State,Montana,20 to 24,2016,Percent,0.13
State,Montana,16 to 24,2016,Percent,0.11
State,Montana,16 to 19,2016,Percent,0.07
State,Nebraska,20 to 24,2016,Percent,0.11
State,Nebraska,16 to 24,2016,Percent,0.08
State,Nebraska,16 to 19,2016,Percent,0.04
State,Nevada,20 to 24,2016,Percent,0.18
State,Nevada,16 to 24,2016,Percent,0.15
State,Nevada,16 to 19,2016,Percent,0.1
State,New Hampshire,20 to 24,2016,Percent,0.1
State,New Hampshire,16 to 24,2016,Percent,0.08
State,New Hampshire,16 to 19,2016,Percent,0.05
State,New Jersey,20 to 24,2016,Percent,0.14
State,New Jersey,16 to 24,2016,Percent,0.1
State,New Jersey,16 to 19,2016,Percent,0.05
State,New Mexico,20 to 24,2016,Percent,0.22
State,New Mexico,16 to 24,2016,Percent,0.16
State,New Mexico,16 to 19,2016,Percent,0.09
State,New York,20 to 24,2016,Percent,0.15
State,New York,16 to 24,2016,Percent,0.12
State,New York,16 to 19,2016,Percent,0.06
State,North Carolina,20 to 24,2016,Percent,0.16
State,North Carolina,16 to 24,2016,Percent,0.12
State,North Carolina,16 to 19,2016,Percent,0.07
State,North Dakota,20 to 24,2016,Percent,0.1
State,North Dakota,16 to 24,2016,Percent,0.08
State,North Dakota,16 to 19,2016,Percent,0.05
State,Ohio,20 to 24,2016,Percent,0.15
State,Ohio,16 to 24,2016,Percent,0.11
State,Ohio,16 to 19,2016,Percent,0.06
State,Oklahoma,20 to 24,2016,Percent,0.19
State,Oklahoma,16 to 24,2016,Percent,0.15
State,Oklahoma,16 to 19,2016,Percent,0.09
State,Oregon,20 to 24,2016,Percent,0.16
State,Oregon,16 to 24,2016,Percent,0.12
State,Oregon,16 to 19,2016,Percent,0.06
State,Pennsylvania,20 to 24,2016,Percent,0.15
State,Pennsylvania,16 to 24,2016,Percent,0.11
State,Pennsylvania,16 to 19,2016,Percent,0.06
State,Rhode Island,20 to 24,2016,Percent,0.12
State,Rhode Island,16 to 24,2016,Percent,0.08
State,Rhode Island,16 to 19,2016,Percent,0.03
State,South Carolina,20 to 24,2016,Percent,0.17
State,South Carolina,16 to 24,2016,Percent,0.12
State,South Carolina,16 to 19,2016,Percent,0.07
State,South Dakota,20 to 24,2016,Percent,0.12
State,South Dakota,16 to 24,2016,Percent,0.09
State,South Dakota,16 to 19,2016,Percent,0.06
State,Tennessee,20 to 24,2016,Percent,0.18
State,Tennessee,16 to 24,2016,Percent,0.13
State,Tennessee,16 to 19,2016,Percent,0.07
State,Texas,20 to 24,2016,Percent,0.18
State,Texas,16 to 24,2016,Percent,0.13
State,Texas,16 to 19,2016,Percent,0.08
State,Utah,20 to 24,2016,Percent,0.12
State,Utah,16 to 24,2016,Percent,0.09
State,Utah,16 to 19,2016,Percent,0.06
State,Vermont,20 to 24,2016,Percent,0.11
State,Vermont,16 to 24,2016,Percent,0.1
State,Vermont,16 to 19,2016,Percent,0.07
State,Virginia,20 to 24,2016,Percent,0.13
State,Virginia,16 to 24,2016,Percent,0.1
State,Virginia,16 to 19,2016,Percent,0.06
State,Washington,20 to 24,2016,Percent,0.15
State,Washington,16 to 24,2016,Percent,0.12
State,Washington,16 to 19,2016,Percent,0.07
State,West Virginia,20 to 24,2016,Percent,0.22
State,West Virginia,16 to 24,2016,Percent,0.17
State,West Virginia,16 to 19,2016,Percent,0.1
State,Wisconsin,20 to 24,2016,Percent,0.11
State,Wisconsin,16 to 24,2016,Percent,0.09
State,Wisconsin,16 to 19,2016,Percent,0.05
State,Wyoming,20 to 24,2016,Percent,0.13
State,Wyoming,16 to 24,2016,Percent,0.1
State,Wyoming,16 to 19,2016,Percent,0.05
Territory,Puerto Rico,20 to 24,2016,Percent,0.29
Territory,Puerto Rico,16 to 24,2016,Percent,0.22
Territory,Puerto Rico,16 to 19,2016,Percent,0.13
State,Wisconsin,16 to 19,2016,Number,15000
State,Wisconsin,16 to 24,2016,Number,61000
State,Wisconsin,20 to 24,2016,Number,45000
State,Wyoming,16 to 19,2016,Number,2000
State,Wyoming,16 to 24,2016,Number,7000
State,Wyoming,20 to 24,2016,Number,5000
Territory,Puerto Rico,16 to 19,2016,Number,25000
Territory,Puerto Rico,16 to 24,2016,Number,95000
Territory,Puerto Rico,20 to 24,2016,Number,71000
State,West Virginia,16 to 19,2016,Number,10000
State,West Virginia,16 to 24,2016,Number,35000
State,West Virginia,20 to 24,2016,Number,26000
State,Washington,16 to 19,2016,Number,25000
State,Washington,16 to 24,2016,Number,99000
State,Washington,20 to 24,2016,Number,74000
State,Virginia,16 to 19,2016,Number,26000
State,Virginia,16 to 24,2016,Number,103000
State,Virginia,20 to 24,2016,Number,77000
State,Vermont,16 to 19,2016,Number,3000
State,Vermont,16 to 24,2016,Number,8000
State,Vermont,20 to 24,2016,Number,5000
State,Utah,16 to 19,2016,Number,12000
State,Utah,16 to 24,2016,Number,42000
State,Utah,20 to 24,2016,Number,29000
State,Texas,16 to 19,2016,Number,127000
State,Texas,16 to 24,2016,Number,479000
State,Texas,20 to 24,2016,Number,353000
State,Tennessee,16 to 19,2016,Number,24000
State,Tennessee,16 to 24,2016,Number,105000
State,Tennessee,20 to 24,2016,Number,81000
State,South Dakota,16 to 19,2016,Number,3000
State,South Dakota,16 to 24,2016,Number,10000
State,South Dakota,20 to 24,2016,Number,7000
State,South Carolina,16 to 19,2016,Number,20000
State,South Carolina,16 to 24,2016,Number,74000
State,South Carolina,20 to 24,2016,Number,55000
State,Rhode Island,16 to 19,2016,Number,2000
State,Rhode Island,16 to 24,2016,Number,11000
State,Rhode Island,20 to 24,2016,Number,9000
State,Pennsylvania,16 to 19,2016,Number,38000
State,Pennsylvania,16 to 24,2016,Number,163000
State,Pennsylvania,20 to 24,2016,Number,125000
State,Oregon,16 to 19,2016,Number,13000
State,Oregon,16 to 24,2016,Number,55000
State,Oregon,20 to 24,2016,Number,41000
State,Oklahoma,16 to 19,2016,Number,18000
State,Oklahoma,16 to 24,2016,Number,73000
State,Oklahoma,20 to 24,2016,Number,54000
State,North Dakota,16 to 19,2016,Number,2000
State,North Dakota,16 to 24,2016,Number,8000
State,North Dakota,20 to 24,2016,Number,6000
State,Ohio,16 to 19,2016,Number,35000
State,Ohio,16 to 24,2016,Number,155000
State,Ohio,20 to 24,2016,Number,120000
State,North Carolina,16 to 19,2016,Number,40000
State,North Carolina,16 to 24,2016,Number,151000
State,North Carolina,20 to 24,2016,Number,111000
State,New York,16 to 19,2016,Number,64000
State,New York,16 to 24,2016,Number,278000
State,New York,20 to 24,2016,Number,215000
State,New Mexico,16 to 19,2016,Number,11000
State,New Mexico,16 to 24,2016,Number,42000
State,New Mexico,20 to 24,2016,Number,30000
State,New Jersey,16 to 19,2016,Number,24000
State,New Jersey,16 to 24,2016,Number,105000
State,New Jersey,20 to 24,2016,Number,81000
State,New Hampshire,16 to 19,2016,Number,4000
State,New Hampshire,16 to 24,2016,Number,12000
State,New Hampshire,20 to 24,2016,Number,9000
State,Nevada,16 to 19,2016,Number,14000
State,Nevada,16 to 24,2016,Number,48000
State,Nevada,20 to 24,2016,Number,34000
State,Nebraska,16 to 19,2016,Number,5000
State,Nebraska,16 to 24,2016,Number,19000
State,Nebraska,20 to 24,2016,Number,14000
State,Montana,16 to 19,2016,Number,4000
State,Montana,16 to 24,2016,Number,14000
State,Montana,20 to 24,2016,Number,10000
State,Missouri,16 to 19,2016,Number,18000
State,Missouri,16 to 24,2016,Number,78000
State,Missouri,20 to 24,2016,Number,60000
State,Mississippi,16 to 19,2016,Number,16000
State,Mississippi,16 to 24,2016,Number,60000
State,Mississippi,20 to 24,2016,Number,44000
State,Minnesota,16 to 19,2016,Number,13000
State,Minnesota,16 to 24,2016,Number,48000
State,Minnesota,20 to 24,2016,Number,35000
State,Michigan,16 to 19,2016,Number,38000
State,Michigan,16 to 24,2016,Number,146000
State,Michigan,20 to 24,2016,Number,107000
State,Massachusetts,16 to 19,2016,Number,15000
State,Massachusetts,16 to 24,2016,Number,65000
State,Massachusetts,20 to 24,2016,Number,50000
State,Maryland,16 to 19,2016,Number,17000
State,Maryland,16 to 24,2016,Number,76000
State,Maryland,20 to 24,2016,Number,58000
State,Kentucky,16 to 19,2016,Number,20000
State,Kentucky,16 to 24,2016,Number,75000
State,Kentucky,20 to 24,2016,Number,55000
State,Louisiana,16 to 19,2016,Number,29000
State,Louisiana,16 to 24,2016,Number,97000
State,Louisiana,20 to 24,2016,Number,68000
State,Maine,16 to 19,2016,Number,4000
State,Maine,16 to 24,2016,Number,14000
State,Maine,20 to 24,2016,Number,11000
State,Kansas,16 to 19,2016,Number,10000
State,Kansas,16 to 24,2016,Number,36000
State,Kansas,20 to 24,2016,Number,27000
State,Iowa,16 to 19,2016,Number,8000
State,Iowa,16 to 24,2016,Number,27000
State,Iowa,20 to 24,2016,Number,19000
State,Indiana,16 to 19,2016,Number,24000
State,Indiana,16 to 24,2016,Number,91000
State,Indiana,20 to 24,2016,Number,66000
State,Illinois,16 to 19,2016,Number,45000
State,Illinois,16 to 24,2016,Number,169000
State,Illinois,20 to 24,2016,Number,124000
State,Idaho,16 to 19,2016,Number,7000
State,Idaho,16 to 24,2016,Number,24000
State,Idaho,20 to 24,2016,Number,18000
State,Hawaii,16 to 19,2016,Number,5000
State,Hawaii,16 to 24,2016,Number,18000
State,Hawaii,20 to 24,2016,Number,13000
State,Georgia,16 to 19,2016,Number,46000
State,Georgia,16 to 24,2016,Number,167000
State,Georgia,20 to 24,2016,Number,121000
State,Florida,16 to 19,2016,Number,71000
State,Florida,16 to 24,2016,Number,267000
State,Florida,20 to 24,2016,Number,196000
City,District of Columbia,16 to 19,2016,Number,3000
City,District of Columbia,16 to 24,2016,Number,13000
City,District of Columbia,20 to 24,2016,Number,10000
State,Delaware,16 to 19,2016,Number,4000
State,Delaware,16 to 24,2016,Number,15000
State,Delaware,20 to 24,2016,Number,12000
State,Connecticut,16 to 19,2016,Number,10000
State,Connecticut,16 to 24,2016,Number,38000
State,Connecticut,20 to 24,2016,Number,28000
State,Colorado,16 to 19,2016,Number,19000
State,Colorado,16 to 24,2016,Number,70000
State,Colorado,20 to 24,2016,Number,51000
State,California,16 to 19,2016,Number,134000
State,California,16 to 24,2016,Number,560000
State,California,20 to 24,2016,Number,425000
State,Arizona,16 to 19,2016,Number,34000
State,Arizona,16 to 24,2016,Number,114000
State,Arizona,20 to 24,2016,Number,80000
State,Arkansas,16 to 19,2016,Number,18000
State,Arkansas,16 to 24,2016,Number,57000
State,Arkansas,20 to 24,2016,Number,39000
State,Alaska,16 to 19,2016,Number,4000
State,Alaska,16 to 24,2016,Number,17000
State,Alaska,20 to 24,2016,Number,12000
State,Alabama,16 to 19,2016,Number,24000
State,Alabama,16 to 24,2016,Number,85000
State,Alabama,20 to 24,2016,Number,61000
Nation,United States,16 to 19,2016,Number,1176000
Nation,United States,16 to 24,2016,Number,4583000
Nation,United States,20 to 24,2016,Number,3407000
Nation,United States,16 to 19,2017,Number,1171000
Nation,United States,16 to 24,2017,Number,4484000
Nation,United States,20 to 24,2017,Number,3313000
State,Alabama,16 to 19,2017,Number,24000
State,Alabama,16 to 24,2017,Number,88000
State,Alabama,20 to 24,2017,Number,64000
State,Alaska,16 to 19,2017,Number,2000
State,Alaska,16 to 24,2017,Number,13000
State,Alaska,20 to 24,2017,Number,11000
State,Arkansas,16 to 19,2017,Number,14000
State,Arkansas,16 to 24,2017,Number,54000
State,Arkansas,20 to 24,2017,Number,40000
State,Arizona,16 to 19,2017,Number,31000
State,Arizona,16 to 24,2017,Number,109000
State,Arizona,20 to 24,2017,Number,78000
State,California,16 to 19,2017,Number,142000
State,California,16 to 24,2017,Number,545000
State,California,20 to 24,2017,Number,404000
State,Colorado,16 to 19,2017,Number,16000
State,Colorado,16 to 24,2017,Number,59000
State,Colorado,20 to 24,2017,Number,43000
State,Connecticut,16 to 19,2017,Number,10000
State,Connecticut,16 to 24,2017,Number,43000
State,Connecticut,20 to 24,2017,Number,34000
State,Delaware,16 to 19,2017,Number,3000
State,Delaware,16 to 24,2017,Number,13000
State,Delaware,20 to 24,2017,Number,10000
City,District of Columbia,16 to 19,2017,Number,2000
City,District of Columbia,16 to 24,2017,Number,11000
City,District of Columbia,20 to 24,2017,Number,8000
State,Florida,16 to 19,2017,Number,74000
State,Florida,16 to 24,2017,Number,266000
State,Florida,20 to 24,2017,Number,192000
State,Georgia,16 to 19,2017,Number,48000
State,Georgia,16 to 24,2017,Number,172000
State,Georgia,20 to 24,2017,Number,123000
State,Hawaii,16 to 19,2017,Number,6000
State,Hawaii,16 to 24,2017,Number,17000
State,Hawaii,20 to 24,2017,Number,12000
State,Idaho,16 to 19,2017,Number,6000
State,Idaho,16 to 24,2017,Number,26000
State,Idaho,20 to 24,2017,Number,20000
State,Illinois,16 to 19,2017,Number,43000
State,Illinois,16 to 24,2017,Number,177000
State,Illinois,20 to 24,2017,Number,133000
State,Indiana,16 to 19,2017,Number,27000
State,Indiana,16 to 24,2017,Number,98000
State,Indiana,20 to 24,2017,Number,70000
State,Iowa,16 to 19,2017,Number,8000
State,Iowa,16 to 24,2017,Number,32000
State,Iowa,20 to 24,2017,Number,23000
State,Kansas,16 to 19,2017,Number,9000
State,Kansas,16 to 24,2017,Number,35000
State,Kansas,20 to 24,2017,Number,27000
State,Maine,16 to 19,2017,Number,3000
State,Maine,16 to 24,2017,Number,13000
State,Maine,20 to 24,2017,Number,10000
State,Louisiana,16 to 19,2017,Number,27000
State,Louisiana,16 to 24,2017,Number,96000
State,Louisiana,20 to 24,2017,Number,69000
State,Kentucky,16 to 19,2017,Number,18000
State,Kentucky,16 to 24,2017,Number,72000
State,Kentucky,20 to 24,2017,Number,54000
State,Maryland,16 to 19,2017,Number,18000
State,Maryland,16 to 24,2017,Number,74000
State,Maryland,20 to 24,2017,Number,56000
State,Massachusetts,16 to 19,2017,Number,16000
State,Massachusetts,16 to 24,2017,Number,63000
State,Massachusetts,20 to 24,2017,Number,47000
State,Michigan,16 to 19,2017,Number,34000
State,Michigan,16 to 24,2017,Number,135000
State,Michigan,20 to 24,2017,Number,101000
State,Minnesota,16 to 19,2017,Number,12000
State,Minnesota,16 to 24,2017,Number,41000
State,Minnesota,20 to 24,2017,Number,28000
State,Mississippi,16 to 19,2017,Number,15000
State,Mississippi,16 to 24,2017,Number,63000
State,Mississippi,20 to 24,2017,Number,47000
State,Missouri,16 to 19,2017,Number,21000
State,Missouri,16 to 24,2017,Number,75000
State,Missouri,20 to 24,2017,Number,55000
State,Montana,16 to 19,2017,Number,4000
State,Montana,16 to 24,2017,Number,13000
State,Montana,20 to 24,2017,Number,9000
State,Nebraska,16 to 19,2017,Number,6000
State,Nebraska,16 to 24,2017,Number,19000
State,Nebraska,20 to 24,2017,Number,14000
State,Nevada,16 to 19,2017,Number,13000
State,Nevada,16 to 24,2017,Number,48000
State,Nevada,20 to 24,2017,Number,35000
State,New Hampshire,16 to 19,2017,Number,4000
State,New Hampshire,16 to 24,2017,Number,12000
State,New Hampshire,20 to 24,2017,Number,8000
State,New Jersey,16 to 19,2017,Number,30000
State,New Jersey,16 to 24,2017,Number,105000
State,New Jersey,20 to 24,2017,Number,75000
State,New Mexico,16 to 19,2017,Number,12000
State,New Mexico,16 to 24,2017,Number,42000
State,New Mexico,20 to 24,2017,Number,31000
State,New York,16 to 19,2017,Number,57000
State,New York,16 to 24,2017,Number,266000
State,New York,20 to 24,2017,Number,209000
State,North Carolina,16 to 19,2017,Number,38000
State,North Carolina,16 to 24,2017,Number,146000
State,North Carolina,20 to 24,2017,Number,108000
State,Ohio,16 to 19,2017,Number,34000
State,Ohio,16 to 24,2017,Number,144000
State,Ohio,20 to 24,2017,Number,110000
State,North Dakota,16 to 19,2017,Number,2000
State,North Dakota,16 to 24,2017,Number,7000
State,North Dakota,20 to 24,2017,Number,5000
State,Oklahoma,16 to 19,2017,Number,18000
